,question,answer,image_path
28329,what is the red shape?,circle,./data/train/images/2947.png
28330,what color is the shape?,red,./data/train/images/2947.png
28331,what is the color of the shape?,red,./data/train/images/2947.png
28332,is there a triangle?,no,./data/train/images/2947.png
28333,is there not a black shape in the image?,yes,./data/train/images/2947.png
28334,is there a gray shape?,no,./data/train/images/2947.png
28335,is there a green shape?,no,./data/train/images/2947.png
28336,is there a blue shape in the image?,no,./data/train/images/2947.png
28337,is there a brown shape in the image?,no,./data/train/images/2947.png
28338,does the image not contain a brown shape?,yes,./data/train/images/2947.png
28339,what color is the shape?,teal,./data/train/images/2948.png
28340,is no rectangle present?,yes,./data/train/images/2948.png
28341,is there not a gray shape?,yes,./data/train/images/2948.png
28342,is there not a green shape?,yes,./data/train/images/2948.png
28343,is no green shape present?,yes,./data/train/images/2948.png
28344,is a blue shape present?,no,./data/train/images/2948.png
28345,is there not a blue shape in the image?,yes,./data/train/images/2948.png
28346,is no yellow shape present?,yes,./data/train/images/2948.png
28347,what shape is in the image?,triangle,./data/train/images/2949.png
28348,what shape is present?,triangle,./data/train/images/2949.png
28349,what color is the triangle?,blue,./data/train/images/2949.png
28350,what color is the shape?,blue,./data/train/images/2949.png
28351,is there a triangle?,yes,./data/train/images/2949.png
28352,does the image not contain a gray shape?,yes,./data/train/images/2949.png
28353,is there a yellow shape?,no,./data/train/images/2949.png
28354,does the image contain a brown shape?,no,./data/train/images/2949.png
28355,what shape is present?,rectangle,./data/train/images/2950.png
28356,does the image contain a triangle?,no,./data/train/images/2950.png
28357,is there a gray shape in the image?,no,./data/train/images/2950.png
28358,is there not a gray shape in the image?,yes,./data/train/images/2950.png
28359,is a red shape present?,no,./data/train/images/2950.png
28360,does the image not contain a red shape?,yes,./data/train/images/2950.png
28361,is there not a blue shape in the image?,yes,./data/train/images/2950.png
28362,is there a brown shape in the image?,yes,./data/train/images/2950.png
28363,is there not a brown shape?,no,./data/train/images/2950.png
28364,what shape is in the image?,triangle,./data/train/images/2951.png
28365,what is the teal shape?,triangle,./data/train/images/2951.png
28366,does the image not contain a rectangle?,yes,./data/train/images/2951.png
28367,is there not a circle?,yes,./data/train/images/2951.png
28368,is there not a circle in the image?,yes,./data/train/images/2951.png
28369,is no triangle present?,no,./data/train/images/2951.png
28370,is there a black shape in the image?,no,./data/train/images/2951.png
28371,is there a gray shape in the image?,no,./data/train/images/2951.png
28372,is there not a gray shape?,yes,./data/train/images/2951.png
28373,is there not a red shape?,yes,./data/train/images/2951.png
28374,is there a green shape?,no,./data/train/images/2951.png
28375,is there a brown shape in the image?,no,./data/train/images/2951.png
28376,what shape is present?,circle,./data/train/images/2952.png
28377,what color is the shape?,teal,./data/train/images/2952.png
28378,is there a circle?,yes,./data/train/images/2952.png
28379,is there a black shape in the image?,no,./data/train/images/2952.png
28380,does the image contain a black shape?,no,./data/train/images/2952.png
28381,is no black shape present?,yes,./data/train/images/2952.png
28382,is there not a gray shape in the image?,yes,./data/train/images/2952.png
28383,is there not a green shape?,yes,./data/train/images/2952.png
28384,is there a yellow shape?,no,./data/train/images/2952.png
28385,is no teal shape present?,no,./data/train/images/2952.png
28386,what is the yellow shape?,triangle,./data/train/images/2953.png
28387,what is the color of the triangle?,yellow,./data/train/images/2953.png
28388,is there not a rectangle in the image?,yes,./data/train/images/2953.png
28389,is there a circle?,no,./data/train/images/2953.png
28390,does the image not contain a gray shape?,yes,./data/train/images/2953.png
28391,is no gray shape present?,yes,./data/train/images/2953.png
28392,is there not a red shape in the image?,yes,./data/train/images/2953.png
28393,is no red shape present?,yes,./data/train/images/2953.png
28394,is a blue shape present?,no,./data/train/images/2953.png
28395,is there not a blue shape in the image?,yes,./data/train/images/2953.png
28396,is there not a yellow shape in the image?,no,./data/train/images/2953.png
28397,does the image contain a brown shape?,no,./data/train/images/2953.png
28398,is there not a brown shape?,yes,./data/train/images/2953.png
28399,what shape does the image contain?,rectangle,./data/train/images/2954.png
28400,what is the black shape?,rectangle,./data/train/images/2954.png
28401,what color is the rectangle?,black,./data/train/images/2954.png
28402,is there a rectangle in the image?,yes,./data/train/images/2954.png
28403,does the image not contain a rectangle?,no,./data/train/images/2954.png
28404,is there not a circle?,yes,./data/train/images/2954.png
28405,is there not a triangle?,yes,./data/train/images/2954.png
28406,is there not a black shape in the image?,no,./data/train/images/2954.png
28407,is there not a green shape?,yes,./data/train/images/2954.png
28408,what shape is in the image?,circle,./data/train/images/2955.png
28409,what shape is present?,circle,./data/train/images/2955.png
28410,what is the black shape?,circle,./data/train/images/2955.png
28411,what color is the circle?,black,./data/train/images/2955.png
28412,what color is the shape?,black,./data/train/images/2955.png
28413,is there not a triangle in the image?,yes,./data/train/images/2955.png
28414,does the image not contain a black shape?,no,./data/train/images/2955.png
28415,is there not a green shape?,yes,./data/train/images/2955.png
28416,is there not a yellow shape in the image?,yes,./data/train/images/2955.png
28417,is there a teal shape?,no,./data/train/images/2955.png
28418,does the image contain a teal shape?,no,./data/train/images/2955.png
28419,what shape is in the image?,circle,./data/train/images/2956.png
28420,what color is the shape?,black,./data/train/images/2956.png
28421,what is the color of the shape?,black,./data/train/images/2956.png
28422,is there a rectangle?,no,./data/train/images/2956.png
28423,is there a circle?,yes,./data/train/images/2956.png
28424,does the image contain a circle?,yes,./data/train/images/2956.png
28425,is there not a green shape?,yes,./data/train/images/2956.png
28426,is there a yellow shape?,no,./data/train/images/2956.png
28427,is a brown shape present?,no,./data/train/images/2956.png
28428,what color is the triangle?,gray,./data/train/images/2957.png
28429,is no rectangle present?,yes,./data/train/images/2957.png
28430,is no black shape present?,yes,./data/train/images/2957.png
28431,is there a blue shape?,no,./data/train/images/2957.png
28432,is there a teal shape in the image?,no,./data/train/images/2957.png
28433,what color is the circle?,red,./data/train/images/2958.png
28434,what is the color of the circle?,red,./data/train/images/2958.png
28435,what color is the shape?,red,./data/train/images/2958.png
28436,what is the color of the shape?,red,./data/train/images/2958.png
28437,does the image not contain a circle?,no,./data/train/images/2958.png
28438,is there a green shape in the image?,no,./data/train/images/2958.png
28439,is there not a green shape?,yes,./data/train/images/2958.png
28440,is there not a blue shape in the image?,yes,./data/train/images/2958.png
28441,is no brown shape present?,yes,./data/train/images/2958.png
28442,what is the color of the circle?,blue,./data/train/images/2959.png
28443,what color is the shape?,blue,./data/train/images/2959.png
28444,is a rectangle present?,no,./data/train/images/2959.png
28445,is there a circle in the image?,yes,./data/train/images/2959.png
28446,is there not a triangle in the image?,yes,./data/train/images/2959.png
28447,is a red shape present?,no,./data/train/images/2959.png
28448,is there not a brown shape?,yes,./data/train/images/2959.png
28449,what color is the shape?,red,./data/train/images/2960.png
28450,is there a triangle?,no,./data/train/images/2960.png
28451,does the image contain a triangle?,no,./data/train/images/2960.png
28452,is there a red shape in the image?,yes,./data/train/images/2960.png
28453,what shape does the image contain?,triangle,./data/train/images/2961.png
28454,what is the red shape?,triangle,./data/train/images/2961.png
28455,what color is the triangle?,red,./data/train/images/2961.png
28456,what is the color of the triangle?,red,./data/train/images/2961.png
28457,is there not a circle?,yes,./data/train/images/2961.png
28458,is there not a triangle?,no,./data/train/images/2961.png
28459,is a black shape present?,no,./data/train/images/2961.png
28460,does the image contain a green shape?,no,./data/train/images/2961.png
28461,does the image contain a blue shape?,no,./data/train/images/2961.png
28462,what shape is in the image?,triangle,./data/train/images/2962.png
28463,what shape is present?,triangle,./data/train/images/2962.png
28464,what is the color of the triangle?,green,./data/train/images/2962.png
28465,what color is the shape?,green,./data/train/images/2962.png
28466,what is the color of the shape?,green,./data/train/images/2962.png
28467,is no circle present?,yes,./data/train/images/2962.png
28468,is there a triangle in the image?,yes,./data/train/images/2962.png
